Analysis id 1020	Stable id 1023	Band 1027
2	OTTHUMG00000003916	p35.3
2	OTTHUMG00000003914	p35.3
2	OTTHUMG00000003913	p35.3
2	OTTHUMG00000003917	p35.3
2	OTTHUMG00000003951	p35.3
2	OTTHUMG00000003952	p35.3
2	OTTHUMG00000003953	p35.3
2	OTTHUMG00000003538	p35.3
2	OTTHUMG00000003533	p35.3
2	OTTHUMG00000003532	p35.3
2	OTTHUMG00000003537	p35.3
2	OTTHUMG00000003541	p35.3
2	OTTHUMG00000043619	p35.3
2	OTTHUMG00000003657	p35.3
2	OTTHUMG00000003645	p35.3
2	OTTHUMG00000003652	p35.3
2	OTTHUMG00000003653	p35.3
2	OTTHUMG00000003654	p35.3
2	OTTHUMG00000003655	p35.3
2	OTTHUMG00000003656	p35.3
2	OTTHUMG00000003649	p35.3
2	OTTHUMG00000003647	p35.3
2	OTTHUMG00000003648	p35.3
2	OTTHUMG00000003646	p35.3
2	OTTHUMG00000003650	p35.3
2	OTTHUMG00000003651	p35.3
2	OTTHUMG00000003644	p35.3
2	OTTHUMG00000003659	p35.3
2	OTTHUMG00000003658	p35.3
2	OTTHUMG00000003643	p35.3
2	OTTHUMG00000003663	p35.3
2	OTTHUMG00000003662	p35.3
2	OTTHUMG00000059082	p35.3
2	OTTHUMG00000003569	p35.3
2	OTTHUMG00000003699	p35.3
2	OTTHUMG00000003931	p35.3
2	OTTHUMG00000057509	p35.3
2	OTTHUMG00000037527	p35.3
2	OTTHUMG00000003683	p35.2
2	OTTHUMG00000003685	p35.2
2	OTTHUMG00000057511	p35.2
2	OTTHUMG00000003682	p35.2
2	OTTHUMG00000037511	p35.2
2	OTTHUMG00000003705	p35.2
2	OTTHUMG00000003706	p35.2
2	OTTHUMG00000003707	p35.2
2	OTTHUMG00000003704	p35.2
2	OTTHUMG00000003749	p35.2
2	OTTHUMG00000043647	p35.2
2	OTTHUMG00000043646	p35.2
2	OTTHUMG00000003795	p35.2
2	OTTHUMG00000003787	p35.2
2	OTTHUMG00000003789	p35.2
2	OTTHUMG00000008500	p35.2
2	OTTHUMG00000003786	p35.2
2	OTTHUMG00000003788	p35.2
2	OTTHUMG00000003790	p35.2
2	OTTHUMG00000003793	p35.2
2	OTTHUMG00000003791	p35.2
2	OTTHUMG00000003794	p35.2
2	OTTHUMG00000003797	p35.2
2	OTTHUMG00000003796	p35.2
2	OTTHUMG00000003878	p35.2
2	OTTHUMG00000003880	p35.2
2	OTTHUMG00000003882	p35.2
2	OTTHUMG00000003875	p35.2
2	OTTHUMG00000003884	p35.2
2	OTTHUMG00000003876	p35.2
2	OTTHUMG00000003877	p35.2
2	OTTHUMG00000003883	p35.2
2	OTTHUMG00000003881	p35.2
2	OTTHUMG00000003885	p35.2
2	OTTHUMG00000003879	p35.2
2	OTTHUMG00000003927	p35.2
2	OTTHUMG00000003801	p35.1
2	OTTHUMG00000004135	p35.2
2	OTTHUMG00000003921	p35.1
2	OTTHUMG00000007683	p35.1
2	OTTHUMG00000004020	p35.1
2	OTTHUMG00000004333	p35.1
2	OTTHUMG00000004332	p35.1
2	OTTHUMG00000004423	p35.1
2	OTTHUMG00000005738	p35.1
2	OTTHUMG00000005740	p35.1
2	OTTHUMG00000005739	p35.1
2	OTTHUMG00000005741	p35.1
2	OTTHUMG00000005742	p35.1
2	OTTHUMG00000007364	p35.1
2	OTTHUMG00000007461	p35.1
2	OTTHUMG00000007462	p35.1
2	OTTHUMG00000007463	p35.1
2	OTTHUMG00000007529	p35.1
2	OTTHUMG00000007586	p35.1
2	OTTHUMG00000007589	p35.1
2	OTTHUMG00000007633	p35.1
2	OTTHUMG00000037927	p35.1
2	OTTHUMG00000007632	p35.1
2	OTTHUMG00000007587	p35.1
2	OTTHUMG00000007585	p35.1
2	OTTHUMG00000007588	p35.1
2	OTTHUMG00000007747	p35.1
2	OTTHUMG00000038009	p35.1
2	OTTHUMG00000007855	p35.1
2	OTTHUMG00000007856	p35.1
2	OTTHUMG00000007998	p35.1
2	OTTHUMG00000008087	p35.1
2	OTTHUMG00000041501	p35.1
2	OTTHUMG00000008088	p35.1
2	OTTHUMG00000003933	p35.1
2	OTTHUMG00000003955	p35.1
2	OTTHUMG00000004015	p35.1
2	OTTHUMG00000004017	p35.1
2	OTTHUMG00000004016	p35.1
2	OTTHUMG00000004013	p35.1
2	OTTHUMG00000004014	p35.1
2	OTTHUMG00000004128	p35.1
2	OTTHUMG00000004129	p35.1
2	OTTHUMG00000004131	p35.1
2	OTTHUMG00000004130	p35.1
2	OTTHUMG00000004132	p35.1
2	OTTHUMG00000004124	p35.1
2	OTTHUMG00000004125	p35.1
2	OTTHUMG00000004126	p35.1
2	OTTHUMG00000004133	p35.1
2	OTTHUMG00000004127	p35.1
2	OTTHUMG00000154094	p35.1
2	OTTHUMG00000004173	p35.1
2	OTTHUMG00000004175	p35.1
2	OTTHUMG00000011135	p34.3
2	OTTHUMG00000057513	p35.1
2	OTTHUMG00000013143	p35.1
2	OTTHUMG00000013025	p35.1
2	OTTHUMG00000004012	p34.3
2	OTTHUMG00000004375	p34.3
2	OTTHUMG00000004053	p34.3
2	OTTHUMG00000004052	p34.3
2	OTTHUMG00000004051	p34.3
2	OTTHUMG00000004050	p34.3
2	OTTHUMG00000004048	p34.3
2	OTTHUMG00000004049	p34.3
2	OTTHUMG00000004046	p34.3
2	OTTHUMG00000004163	p34.3
2	OTTHUMG00000004158	p34.3
2	OTTHUMG00000004160	p34.3
2	OTTHUMG00000004374	p34.3
2	OTTHUMG00000004161	p34.3
2	OTTHUMG00000004157	p34.3
2	OTTHUMG00000004241	p34.3
2	OTTHUMG00000004240	p34.3
2	OTTHUMG00000004369	p34.3
2	OTTHUMG00000004370	p34.3
2	OTTHUMG00000004373	p34.3
2	OTTHUMG00000059204	p34.3
2	OTTHUMG00000004372	p34.3
2	OTTHUMG00000004388	p34.3
2	OTTHUMG00000004389	p34.3
2	OTTHUMG00000004169	p34.3
2	OTTHUMG00000004167	p34.3
2	OTTHUMG00000004168	p34.3
2	OTTHUMG00000008426	p34.3
2	OTTHUMG00000004243	p34.3
2	OTTHUMG00000007381	p34.3
2	OTTHUMG00000007533	p34.3
2	OTTHUMG00000008498	p34.3
2	OTTHUMG00000008497	p34.3
2	OTTHUMG00000007629	p34.3
2	OTTHUMG00000007628	p34.3
2	OTTHUMG00000007665	p34.3
2	OTTHUMG00000007664	p34.3
2	OTTHUMG00000007714	p34.3
2	OTTHUMG00000007866	p34.3
2	OTTHUMG00000007715	p34.3
2	OTTHUMG00000007868	p34.3
2	OTTHUMG00000007867	p34.3
2	OTTHUMG00000008238	p34.3
2	OTTHUMG00000008140	p34.3
2	OTTHUMG00000008139	p34.3
2	OTTHUMG00000008042	p34.3
2	OTTHUMG00000008010	p34.3
2	OTTHUMG00000004186	p34.3
2	OTTHUMG00000004187	p34.3
2	OTTHUMG00000004189	p34.3
2	OTTHUMG00000004188	p34.3
2	OTTHUMG00000156996	p34.3
2	OTTHUMG00000004224	p34.3
2	OTTHUMG00000004221	p34.3
2	OTTHUMG00000004223	p34.3
2	OTTHUMG00000004225	p34.3
2	OTTHUMG00000004219	p34.3
2	OTTHUMG00000004220	p34.3
2	OTTHUMG00000004222	p34.3
2	OTTHUMG00000004322	p34.3
2	OTTHUMG00000004321	p34.3
2	OTTHUMG00000004323	p34.3
2	OTTHUMG00000004320	p34.3
2	OTTHUMG00000004324	p34.3
2	OTTHUMG00000004325	p34.3
2	OTTHUMG00000004315	p34.3
2	OTTHUMG00000004316	p34.3
2	OTTHUMG00000004317	p34.3
2	OTTHUMG00000037488	p34.3
2	OTTHUMG00000004318	p34.3
2	OTTHUMG00000004319	p34.3
2	OTTHUMG00000004439	p34.3
2	OTTHUMG00000004437	p34.3
2	OTTHUMG00000004436	p34.3
2	OTTHUMG00000037489	p34.3
2	OTTHUMG00000004438	p34.3
2	OTTHUMG00000004434	p34.3
2	OTTHUMG00000004435	p34.3
2	OTTHUMG00000000485	p34.3
2	OTTHUMG00000000478	p34.3
2	OTTHUMG00000000480	p34.3
2	OTTHUMG00000000479	p34.3
2	OTTHUMG00000000481	p34.3
2	OTTHUMG00000000483	p34.3
2	OTTHUMG00000000490	p34.3
2	OTTHUMG00000000491	p34.3
2	OTTHUMG00000000484	p34.3
2	OTTHUMG00000000482	p34.3
2	OTTHUMG00000000487	p34.3
2	OTTHUMG00000007495	p34.3
2	OTTHUMG00000007496	p34.3
2	OTTHUMG00000007497	p34.3
2	OTTHUMG00000007754	p34.3
2	OTTHUMG00000008348	p34.3
2	OTTHUMG00000008349	p34.3
2	OTTHUMG00000008394	p34.3
2	OTTHUMG00000009250	p34.3
2	OTTHUMG00000008392	p34.3
2	OTTHUMG00000008393	p34.3
2	OTTHUMG00000009097	p34.3
2	OTTHUMG00000009098	p34.3
2	OTTHUMG00000000458	p34.2
2	OTTHUMG00000037279	p34.3
2	OTTHUMG00000009244	p34.2
2	OTTHUMG00000009246	p34.2
2	OTTHUMG00000009248	p34.2
2	OTTHUMG00000000457	p34.2
2	OTTHUMG00000009247	p34.2
2	OTTHUMG00000009249	p34.2
2	OTTHUMG00000057515	p34.2
2	OTTHUMG00000009245	p34.2
2	OTTHUMG00000009243	p34.2
2	OTTHUMG00000009292	p34.2
2	OTTHUMG00000009293	p34.2
2	OTTHUMG00000009294	p34.2
2	OTTHUMG00000004493	p34.2
2	OTTHUMG00000004495	p34.2
2	OTTHUMG00000004494	p34.2
2	OTTHUMG00000005763	p34.2
2	OTTHUMG00000005764	p34.2
2	OTTHUMG00000005762	p34.2
2	OTTHUMG00000005765	p34.2
2	OTTHUMG00000005766	p34.2
2	OTTHUMG00000005761	p34.2
2	OTTHUMG00000007299	p34.2
2	OTTHUMG00000007301	p34.2
2	OTTHUMG00000007300	p34.2
2	OTTHUMG00000007302	p34.2
2	OTTHUMG00000007303	p34.2
2	OTTHUMG00000007304	p34.2
2	OTTHUMG00000007305	p34.2
2	OTTHUMG00000007306	p34.2
2	OTTHUMG00000007307	p34.2
2	OTTHUMG00000007359	p34.2
2	OTTHUMG00000007454	p34.2
2	OTTHUMG00000007456	p34.2
2	OTTHUMG00000007453	p34.2
2	OTTHUMG00000007457	p34.2
2	OTTHUMG00000007729	p34.2
2	OTTHUMG00000007730	p34.2
2	OTTHUMG00000007728	p34.2
2	OTTHUMG00000007731	p34.2
2	OTTHUMG00000005715	p34.2
2	OTTHUMG00000005718	p34.2
2	OTTHUMG00000005712	p34.2
2	OTTHUMG00000005719	p34.2
2	OTTHUMG00000005720	p34.2
2	OTTHUMG00000005717	p34.2
2	OTTHUMG00000005710	p34.2
2	OTTHUMG00000005711	p34.2
2	OTTHUMG00000005713	p34.2
2	OTTHUMG00000005714	p34.2
2	OTTHUMG00000006362	p34.2
2	OTTHUMG00000006361	p34.2
2	OTTHUMG00000006360	p34.2
2	OTTHUMG00000057519	p34.2
2	OTTHUMG00000006363	p34.2
2	OTTHUMG00000007025	p34.2
2	OTTHUMG00000007024	p34.2
2	OTTHUMG00000007023	p34.2
2	OTTHUMG00000007026	p34.2
2	OTTHUMG00000007027	p34.2
2	OTTHUMG00000007335	p34.2
2	OTTHUMG00000007336	p34.2
2	OTTHUMG00000007333	p34.2
2	OTTHUMG00000007332	p34.2
2	OTTHUMG00000007334	p34.2
2	OTTHUMG00000007432	p34.2
2	OTTHUMG00000007433	p34.2
2	OTTHUMG00000007521	p34.2
2	OTTHUMG00000007520	p34.2
2	OTTHUMG00000007522	p34.2
2	OTTHUMG00000007523	p34.2
2	OTTHUMG00000007524	p34.2
2	OTTHUMG00000007525	p34.2
2	OTTHUMG00000007567	p34.2
2	OTTHUMG00000007568	p34.2
2	OTTHUMG00000007569	p34.2
2	OTTHUMG00000007566	p34.2
2	OTTHUMG00000007619	p34.2
2	OTTHUMG00000007622	p34.2
2	OTTHUMG00000007620	p34.2
2	OTTHUMG00000007621	p34.2
2	OTTHUMG00000007623	p34.2
2	OTTHUMG00000007625	p34.2
2	OTTHUMG00000007624	p34.2
2	OTTHUMG00000007618	p34.2
2	OTTHUMG00000007657	p34.2
2	OTTHUMG00000007699	p34.2
2	OTTHUMG00000007286	p34.2
2	OTTHUMG00000007284	p34.2
2	OTTHUMG00000007285	p34.2
2	OTTHUMG00000007287	p34.2
2	OTTHUMG00000007288	p34.2
2	OTTHUMG00000007289	p34.2
2	OTTHUMG00000007282	p34.2
2	OTTHUMG00000007429	p34.2
2	OTTHUMG00000007424	p34.2
2	OTTHUMG00000007420	p34.2
2	OTTHUMG00000007422	p34.2
2	OTTHUMG00000007421	p34.2
2	OTTHUMG00000037499	p34.2
2	OTTHUMG00000007423	p34.2
2	OTTHUMG00000007426	p34.2
2	OTTHUMG00000007428	p34.2
2	OTTHUMG00000007502	p34.2
2	OTTHUMG00000007503	p34.2
2	OTTHUMG00000007501	p34.2
2	OTTHUMG00000007560	p34.1
2	OTTHUMG00000007557	p34.1
2	OTTHUMG00000007561	p34.1
2	OTTHUMG00000007703	p34.1
2	OTTHUMG00000007559	p34.1
2	OTTHUMG00000007558	p34.1
2	OTTHUMG00000007705	p34.1
2	OTTHUMG00000007704	p34.1
2	OTTHUMG00000008297	p34.1
2	OTTHUMG00000008295	p34.1
2	OTTHUMG00000008298	p34.1
2	OTTHUMG00000008296	p34.1
2	OTTHUMG00000008299	p34.1
2	OTTHUMG00000008294	p34.1
2	OTTHUMG00000008300	p34.1
2	OTTHUMG00000008302	p34.1
2	OTTHUMG00000009664	p34.1
2	OTTHUMG00000009626	p34.1
2	OTTHUMG00000007489	p34.1
2	OTTHUMG00000007490	p34.1
2	OTTHUMG00000007491	p34.1
2	OTTHUMG00000007576	p34.1
2	OTTHUMG00000007577	p34.1
2	OTTHUMG00000007637	p34.1
2	OTTHUMG00000037293	p34.1
2	OTTHUMG00000007697	p34.1
2	OTTHUMG00000007833	p34.1
2	OTTHUMG00000007834	p34.1
2	OTTHUMG00000008415	p34.1
2	OTTHUMG00000008416	p34.1
2	OTTHUMG00000008489	p34.1
2	OTTHUMG00000008494	p34.1
2	OTTHUMG00000008492	p34.1
2	OTTHUMG00000008488	p34.1
2	OTTHUMG00000008491	p34.1
2	OTTHUMG00000008586	p34.1
2	OTTHUMG00000008493	p34.1
2	OTTHUMG00000008490	p34.1
2	OTTHUMG00000008588	p34.1
2	OTTHUMG00000008585	p34.1
2	OTTHUMG00000008582	p34.1
2	OTTHUMG00000008583	p34.1
2	OTTHUMG00000008584	p34.1
2	OTTHUMG00000008587	p34.1
2	OTTHUMG00000008949	p34.1
2	OTTHUMG00000008950	p34.1
2	OTTHUMG00000008966	p34.1
2	OTTHUMG00000007681	p34.1
2	OTTHUMG00000007682	p34.1
2	OTTHUMG00000007678	p34.1
2	OTTHUMG00000007680	p34.1
2	OTTHUMG00000007679	p34.1
2	OTTHUMG00000007741	p34.1
2	OTTHUMG00000007742	p34.1
2	OTTHUMG00000007738	p34.1
2	OTTHUMG00000007743	p34.1
2	OTTHUMG00000007740	p34.1
2	OTTHUMG00000007826	p34.1
2	OTTHUMG00000007822	p34.1
2	OTTHUMG00000040990	p34.1
2	OTTHUMG00000040992	p34.1
2	OTTHUMG00000040991	p34.1
2	OTTHUMG00000040993	p34.1
2	OTTHUMG00000008004	p34.1
2	OTTHUMG00000085067	p34.1
2	OTTHUMG00000041627	p34.1
2	OTTHUMG00000008007	p34.1
2	OTTHUMG00000008005	p34.1
2	OTTHUMG00000008096	p34.1
2	OTTHUMG00000008097	p34.1
2	OTTHUMG00000008095	p34.1
2	OTTHUMG00000008098	p34.1
2	OTTHUMG00000007602	p34.1
2	OTTHUMG00000007603	p34.1
2	OTTHUMG00000007604	p34.1
2	OTTHUMG00000007605	p34.1
2	OTTHUMG00000007772	p34.1
2	OTTHUMG00000007810	p34.1
2	OTTHUMG00000007813	p34.1
2	OTTHUMG00000007808	p33
2	OTTHUMG00000007809	p33
2	OTTHUMG00000007811	p33
2	OTTHUMG00000007812	p33
2	OTTHUMG00000007814	p33
2	OTTHUMG00000007985	p33
2	OTTHUMG00000007982	p33
2	OTTHUMG00000007986	p33
2	OTTHUMG00000007987	p33
2	OTTHUMG00000007983	p33
2	OTTHUMG00000007989	p33
2	OTTHUMG00000007988	p33
2	OTTHUMG00000007990	p33
2	OTTHUMG00000007991	p33
2	OTTHUMG00000007993	p33
2	OTTHUMG00000007992	p33
2	OTTHUMG00000007994	p33
2	OTTHUMG00000007981	p33
2	OTTHUMG00000007984	p33
2	OTTHUMG00000008024	p33
2	OTTHUMG00000008021	p33
2	OTTHUMG00000008020	p33
2	OTTHUMG00000008017	p33
2	OTTHUMG00000008019	p33
2	OTTHUMG00000008018	p33
2	OTTHUMG00000007845	p33
2	OTTHUMG00000007846	p33
2	OTTHUMG00000007848	p33
2	OTTHUMG00000007850	p33
2	OTTHUMG00000007852	p33
2	OTTHUMG00000007847	p33
2	OTTHUMG00000007844	p33
2	OTTHUMG00000007851	p33
2	OTTHUMG00000007849	p33
2	OTTHUMG00000007965	p33
2	OTTHUMG00000007954	p33
2	OTTHUMG00000007949	p33
2	OTTHUMG00000007950	p33
2	OTTHUMG00000007964	p33
2	OTTHUMG00000007966	p33
2	OTTHUMG00000007956	p33
2	OTTHUMG00000007958	p33
2	OTTHUMG00000007960	p33
2	OTTHUMG00000007961	p33
2	OTTHUMG00000007951	p33
2	OTTHUMG00000007952	p33
2	OTTHUMG00000008050	p33
2	OTTHUMG00000007962	p33
2	OTTHUMG00000007963	p33
2	OTTHUMG00000007955	p33
2	OTTHUMG00000007957	p33
2	OTTHUMG00000007959	p33
2	OTTHUMG00000007794	p33
2	OTTHUMG00000007792	p33
2	OTTHUMG00000007790	p33
2	OTTHUMG00000007791	p33
2	OTTHUMG00000007793	p33
2	OTTHUMG00000008153	p33
2	OTTHUMG00000008154	p33
2	OTTHUMG00000008156	p33
2	OTTHUMG00000008155	p33
2	OTTHUMG00000007800	p33
2	OTTHUMG00000008273	p33
2	OTTHUMG00000008274	p33
2	OTTHUMG00000007877	p33
2	OTTHUMG00000007880	p33
2	OTTHUMG00000007879	p33
2	OTTHUMG00000007882	p33
2	OTTHUMG00000007878	p32.3
2	OTTHUMG00000007881	p32.3
2	OTTHUMG00000007883	p32.3
2	OTTHUMG00000007884	p32.3
2	OTTHUMG00000007930	p32.3
2	OTTHUMG00000007927	p32.3
2	OTTHUMG00000007928	p32.3
2	OTTHUMG00000007929	p32.3
2	OTTHUMG00000008046	p32.3
2	OTTHUMG00000008084	p32.3
2	OTTHUMG00000008194	p32.3
2	OTTHUMG00000008195	p32.3
2	OTTHUMG00000008190	p32.3
2	OTTHUMG00000008196	p32.3
2	OTTHUMG00000008188	p32.3
2	OTTHUMG00000008191	p32.3
2	OTTHUMG00000008193	p32.3
2	OTTHUMG00000008189	p32.3
2	OTTHUMG00000008192	p32.3
2	OTTHUMG00000008235	p32.3
2	OTTHUMG00000008236	p32.3
2	OTTHUMG00000008232	p32.3
2	OTTHUMG00000008233	p32.3
2	OTTHUMG00000008234	p32.3
2	OTTHUMG00000008961	p32.3
2	OTTHUMG00000008962	p32.3
2	OTTHUMG00000008278	p32.3
2	OTTHUMG00000008380	p32.3
2	OTTHUMG00000008626	p32.3
2	OTTHUMG00000008627	p32.3
2	OTTHUMG00000008628	p32.3
2	OTTHUMG00000008629	p32.3
2	OTTHUMG00000008630	p32.3
2	OTTHUMG00000008631	p32.3
2	OTTHUMG00000008632	p32.3
2	OTTHUMG00000008960	p32.3
2	OTTHUMG00000008061	p32.3
2	OTTHUMG00000008063	p32.3
2	OTTHUMG00000008064	p32.3
2	OTTHUMG00000008058	p32.3
2	OTTHUMG00000008059	p32.3
2	OTTHUMG00000008060	p32.3
2	OTTHUMG00000008062	p32.3
2	OTTHUMG00000008102	p32.3
2	OTTHUMG00000008103	p32.3
2	OTTHUMG00000008104	p32.3
2	OTTHUMG00000008199	p32.3
2	OTTHUMG00000008200	p32.3
2	OTTHUMG00000008321	p32.3
2	OTTHUMG00000008322	p32.3
2	OTTHUMG00000008330	p32.3
2	OTTHUMG00000008505	p32.3
2	OTTHUMG00000008506	p32.3
2	OTTHUMG00000008938	p32.3
2	OTTHUMG00000008921	p32.3
2	OTTHUMG00000008923	p32.3
2	OTTHUMG00000008926	p32.3
2	OTTHUMG00000008927	p32.3
2	OTTHUMG00000057523	p32.3
2	OTTHUMG00000008929	p32.3
2	OTTHUMG00000008936	p32.3
2	OTTHUMG00000008931	p32.3
2	OTTHUMG00000008918	p32.3
2	OTTHUMG00000008919	p32.3
2	OTTHUMG00000008934	p32.3
2	OTTHUMG00000008920	p32.3
2	OTTHUMG00000008922	p32.3
2	OTTHUMG00000008937	p32.3
2	OTTHUMG00000008925	p32.3
2	OTTHUMG00000008942	p32.3
2	OTTHUMG00000008939	p32.3
2	OTTHUMG00000008940	p32.3
2	OTTHUMG00000008932	p32.3
2	OTTHUMG00000008941	p32.3
2	OTTHUMG00000008924	p32.3
2	OTTHUMG00000008928	p32.3
2	OTTHUMG00000008930	p32.3
2	OTTHUMG00000008933	p32.3
2	OTTHUMG00000008935	p32.3
2	OTTHUMG00000008948	p32.3
2	OTTHUMG00000008075	p32.3
2	OTTHUMG00000008077	p32.3
2	OTTHUMG00000008078	p32.3
2	OTTHUMG00000008080	p32.3
2	OTTHUMG00000008079	p32.3
2	OTTHUMG00000008073	p32.3
2	OTTHUMG00000008076	p32.3
2	OTTHUMG00000008074	p32.3
2	OTTHUMG00000008435	p32.3
2	OTTHUMG00000008408	p32.3
2	OTTHUMG00000008436	p32.3
2	OTTHUMG00000008438	p32.3
2	OTTHUMG00000008433	p32.3
2	OTTHUMG00000008437	p32.3
2	OTTHUMG00000008434	p32.3
2	OTTHUMG00000008450	p32.3
2	OTTHUMG00000155307	p32.3
2	OTTHUMG00000008082	p32.3
2	OTTHUMG00000008118	p32.3
2	OTTHUMG00000008366	p32.3
2	OTTHUMG00000008264	p32.3
2	OTTHUMG00000008365	p32.3
2	OTTHUMG00000008263	p32.3
2	OTTHUMG00000008363	p32.3
2	OTTHUMG00000008362	p32.3
2	OTTHUMG00000008359	p32.3
2	OTTHUMG00000008360	p32.3
2	OTTHUMG00000008361	p32.3
2	OTTHUMG00000009891	p32.3
2	OTTHUMG00000009888	p32.3
2	OTTHUMG00000009887	p32.3
2	OTTHUMG00000009889	p32.3
2	OTTHUMG00000009890	p32.3
2	OTTHUMG00000009914	p32.3
2	OTTHUMG00000009915	p32.3
2	OTTHUMG00000009916	p32.3
2	OTTHUMG00000009987	p32.3
2	OTTHUMG00000009986	p32.3
2	OTTHUMG00000040471	p32.3
2	OTTHUMG00000009989	p32.3
2	OTTHUMG00000009990	p32.3
2	OTTHUMG00000009988	p32.3
2	OTTHUMG00000009991	p32.3
2	OTTHUMG00000009992	p32.3
2	OTTHUMG00000008112	p32.3
2	OTTHUMG00000008136	p32.3
2	OTTHUMG00000008135	p32.3
2	OTTHUMG00000008214	p32.3
2	OTTHUMG00000008215	p32.3
2	OTTHUMG00000008216	p32.3
2	OTTHUMG00000008213	p32.3
2	OTTHUMG00000008246	p32.3
2	OTTHUMG00000008243	p32.2
2	OTTHUMG00000008244	p32.2
2	OTTHUMG00000129005	p32.2
2	OTTHUMG00000008245	p32.2
2	OTTHUMG00000008126	p32.2
2	OTTHUMG00000008127	p32.2
2	OTTHUMG00000008128	p32.2
2	OTTHUMG00000008160	p32.2
2	OTTHUMG00000039625	p32.2
2	OTTHUMG00000008328	p32.2
2	OTTHUMG00000008159	p32.2
2	OTTHUMG00000008282	p32.2
2	OTTHUMG00000008281	p32.2
2	OTTHUMG00000008327	p32.2
2	OTTHUMG00000008306	p32.2
2	OTTHUMG00000008305	p32.2
2	OTTHUMG00000056480	p32.2
2	OTTHUMG00000008313	p32.2
2	OTTHUMG00000008391	p32.1
2	OTTHUMG00000010108	p32.2
2	OTTHUMG00000010066	p32.2
2	OTTHUMG00000008286	p32.2
2	OTTHUMG00000008310	p32.2
2	OTTHUMG00000010071	p32.2
2	OTTHUMG00000010072	p32.2
2	OTTHUMG00000010107	p32.2
2	OTTHUMG00000010065	p32.2
2	OTTHUMG00000010069	p32.2
2	OTTHUMG00000010068	p32.1
2	OTTHUMG00000010067	p32.1
2	OTTHUMG00000010070	p32.1
2	OTTHUMG00000009533	p32.1
2	OTTHUMG00000008376	p32.1
2	OTTHUMG00000008377	p32.1
2	OTTHUMG00000008374	p32.1
2	OTTHUMG00000008375	p32.1
2	OTTHUMG00000008378	p32.1
2	OTTHUMG00000008373	p32.1
2	OTTHUMG00000008401	p32.1
2	OTTHUMG00000008402	p32.1
2	OTTHUMG00000008404	p32.1
2	OTTHUMG00000008403	p32.1
2	OTTHUMG00000008424	p32.1
2	OTTHUMG00000008768	p32.1
2	OTTHUMG00000008767	p32.1
2	OTTHUMG00000008990	p32.1
2	OTTHUMG00000008991	p32.1
2	OTTHUMG00000008992	p32.1
2	OTTHUMG00000008993	p32.1
2	OTTHUMG00000008994	p32.1
2	OTTHUMG00000009978	p32.1
2	OTTHUMG00000008422	p32.1
2	OTTHUMG00000008618	p31.3
2	OTTHUMG00000008421	p31.3
2	OTTHUMG00000040631	p31.3
2	OTTHUMG00000008465	p31.3
2	OTTHUMG00000008466	p31.3
2	OTTHUMG00000008560	p31.3
2	OTTHUMG00000008916	p31.3
2	OTTHUMG00000008917	p31.3
2	OTTHUMG00000008913	p31.3
2	OTTHUMG00000008912	p31.3
2	OTTHUMG00000008914	p31.3
2	OTTHUMG00000008915	p31.3
2	OTTHUMG00000008971	p31.3
2	OTTHUMG00000008972	p31.3
2	OTTHUMG00000013131	p31.3
2	OTTHUMG00000009146	p31.3
2	OTTHUMG00000009137	p31.3
2	OTTHUMG00000009136	p31.3
2	OTTHUMG00000009142	p31.3
2	OTTHUMG00000057525	p31.3
2	OTTHUMG00000009139	p31.3
2	OTTHUMG00000009147	p31.3
2	OTTHUMG00000009148	p31.3
2	OTTHUMG00000013351	p31.3
2	OTTHUMG00000009144	p31.3
2	OTTHUMG00000009143	p31.3
2	OTTHUMG00000009145	p31.3
2	OTTHUMG00000013352	p31.3
2	OTTHUMG00000009138	p31.3
2	OTTHUMG00000009141	p31.3
2	OTTHUMG00000013350	p31.3
2	OTTHUMG00000009140	p31.3
2	OTTHUMG00000013364	p31.3
2	OTTHUMG00000008983	p31.3
2	OTTHUMG00000008984	p31.3
2	OTTHUMG00000008968	p31.3
2	OTTHUMG00000009022	p31.3
2	OTTHUMG00000009020	p31.3
2	OTTHUMG00000009021	p31.3
2	OTTHUMG00000009024	p31.3
2	OTTHUMG00000009023	p31.3
2	OTTHUMG00000009030	p31.3
2	OTTHUMG00000009102	p31.3
2	OTTHUMG00000009310	p31.3
2	OTTHUMG00000009303	p31.3
2	OTTHUMG00000009305	p31.3
2	OTTHUMG00000009307	p31.3
2	OTTHUMG00000009309	p31.3
2	OTTHUMG00000009304	p31.3
2	OTTHUMG00000009306	p31.3
2	OTTHUMG00000009308	p31.3
2	OTTHUMG00000009033	p31.3
2	OTTHUMG00000009034	p31.3
2	OTTHUMG00000009066	p31.3
2	OTTHUMG00000009067	p31.3
2	OTTHUMG00000009068	p31.3
2	OTTHUMG00000009065	p31.3
2	OTTHUMG00000009115	p31.3
2	OTTHUMG00000009114	p31.3
2	OTTHUMG00000009116	p31.3
2	OTTHUMG00000009088	p31.3
2	OTTHUMG00000009087	p31.3
2	OTTHUMG00000009161	p31.3
2	OTTHUMG00000009162	p31.3
2	OTTHUMG00000009163	p31.3
2	OTTHUMG00000009164	p31.3
2	OTTHUMG00000009165	p31.3
2	OTTHUMG00000009166	p31.3
2	OTTHUMG00000009194	p31.3
2	OTTHUMG00000009360	p31.3
2	OTTHUMG00000009406	p31.3
