Mart	Table	O/R	COLUMN NAME	INPUT SOURCE	BOOL?	Data type	Index
Gene	gene__methylation__dm:gene_id_1020_key	R	raw_data_repository	meth_m		varchar(64)	
Gene	gene__methylation__dm:gene_id_1020_key	R	raw_data_accession	meth_m		varchar(64)	
Gene	gene__methylation__dm:gene_id_1020_key	R	donor_id	meth_m		varchar(32)	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	diagnosis_id	meth_m		varchar(32)	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	tumour_sample_id	meth_m		varchar(32)	Y
Gene	gene__methylation__dm:gene_id_1020_key	R	matched_sample_id	meth_m		varchar(32)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key		transcript_id_1064_key			int(1) unsigned	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	xref_mirbase_id	mirna_s		varchar(32)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	mirna_seq	mirna_s		varchar(256)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	chromosome	mirna_s		varchar(32)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	chromosome_start	mirna_s		int(1)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	chromosome_end	mirna_s		int(1)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	chromosome_strand	mirna_s		int(1)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	normalized_read_count	mirna_p	Y (r)	"float(9,5)"	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	raw_read_count	mirna_p	Y (r)	int(1)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	normalized_expression_level	mirna_p	Y (r)	"float(9,5)"	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	fold_change	mirna_p	Y (r)	"float(3,2)"	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	reference_sample	mirna_p		varchar(32)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	quality_score	mirna_p	Y (r)	int(1)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	probability	mirna_p	Y (r)	"float(3,2)"	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	is_annotated	mirna_p	Y	varchar(32)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	platform	mirna_m	Y	varchar(256)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	validation_status	mirna_p	Y	varchar(32)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	validation_platform	mirna_p	Y	varchar(256)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	experimental_protocol	mirna_m		varchar(256)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	base_calling_algorithm	mirna_m		varchar(256)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	alignment_algorithm	mirna_m		varchar(256)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	normalization_algorithm	mirna_m		varchar(256)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	O	other_analysis_algorithm	mirna_m		varchar(256)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	raw_data_repository	mirna_m		varchar(64)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	raw_data_accession	mirna_m		varchar(64)	
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	donor_id	mirna_m		varchar(32)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	diagnosis_id	mirna_m		varchar(32)	Y
Gene	gene__mirna_exp__dm:transcript_id_1064_key	R	sample_id	mirna_m		varchar(32)	Y
